pc_time,esp_time,az
1771732468,232280,2
1771732468,232330,-0.201
1771732468,232380,2
1771732468,232430,0.871
1771732468,232480,1.381
1771732468,232530,2
1771732469,232580,2
1771732469,232630,1.494
1771732469,232680,0.622
1771732469,232730,-1.457
1771732469,232780,0.059
1771732469,232830,-1.573
1771732469,232880,2
1771732469,232930,0.314
1771732469,232980,0.766
1771732469,233030,2
1771732469,233080,1.01
1771732469,233130,0.582
1771732469,233180,1.163
1771732469,233230,0.843
1771732469,233280,1.018
1771732469,233330,0.979
1771732469,233380,0.877
1771732469,233430,1.026
1771732469,233480,1.567
1771732469,233530,1.152
1771732469,233580,0.48
1771732470,233630,1.021
1771732470,233680,0.345
1771732470,233730,1.144
1771732470,233780,1.199
1771732470,233830,1.358
1771732470,233880,0.745
1771732470,233930,2
1771732470,233980,0.351
1771732470,234030,2
1771732470,234080,0.303
1771732470,234130,2
1771732470,234180,0.592
1771732470,234230,0.958
1771732470,234280,-0.68
1771732470,234330,0.987
1771732470,234380,1.944
1771732470,234430,1.049
1771732470,234480,2
1771732470,234530,1.526
1771732471,234580,1.581
1771732471,234630,1.021
1771732471,234680,1.331
1771732471,234730,2
1771732471,234780,1.073
1771732471,234830,0.55
1771732471,234880,1.507
1771732471,234930,1.735
1771732471,234980,-1.266
1771732471,235030,-1.868
1771732471,235080,1.394
1771732471,235130,0.176
1771732471,235180,0.184
1771732471,235230,1.781
1771732471,235280,0.853
1771732472,235330,1.023
1771732472,235380,0.712
1771732472,235430,1.285
1771732472,235480,-0.049
1771732472,235530,0.132
1771732472,235580,1.534
1771732472,235630,0.033
1771732472,235680,1.573
1771732472,235730,0.632
1771732472,235780,0.897
1771732472,235830,0.844
1771732472,235880,0.759
1771732472,235930,1.076
1771732472,235980,0.54
1771732472,236030,1.092
1771732472,236080,0.838
1771732472,236130,0.837
1771732472,236180,1.111
1771732472,236230,1.053
1771732472,236280,1.027
1771732472,236330,1.029
1771732472,236380,1.021
1771732472,236430,1.013
1771732472,236480,1.021
1771732472,236530,0.929
1771732472,236580,1.168
1771732473,236630,1.172
1771732473,236680,1.145
1771732473,236730,1.192
1771732473,236780,0.671
1771732473,236830,1.062
1771732473,236880,1.628
1771732473,236930,0.848
1771732473,236980,0.707
1771732473,237030,0.605
1771732473,237080,1.081
1771732473,237130,0.745
1771732473,237180,0.66
1771732473,237230,0.97
1771732473,237280,0.84
1771732473,237330,0.671
1771732473,237380,0.151
1771732473,237430,1.41
1771732473,237480,0.438
1771732473,237530,1.256
1771732473,237580,1.688
1771732473,237630,1.438
1771732473,237680,-0.104
1771732473,237730,1.925
1771732473,237780,1.379
1771732474,237830,1.252
1771732474,237880,0.461
1771732474,237930,0.654
1771732474,237980,2
1771732474,238030,0.391
1771732474,238080,1.612
1771732474,238130,0.885
1771732474,238180,1.487
1771732474,238230,-0.095
1771732474,238280,1.946
1771732474,238330,-0.012
1771732474,238380,0.201
1771732474,238430,1.267
1771732474,238480,2
1771732474,238530,1.042
1771732474,238580,0.323
1771732474,238630,1.718
1771732475,238680,1.174
1771732475,238730,1.15
1771732475,238780,1.202
1771732475,238830,1.561
1771732475,238880,0.909
1771732475,238930,0.734
1771732475,238980,1.318
1771732475,239030,1.059
1771732475,239080,1.053
1771732475,239130,1.096
1771732475,239180,1.042
1771732475,239230,1.035
1771732475,239280,1.044
1771732475,239330,1.027
1771732475,239380,1.009
1771732475,239430,1.023
1771732475,239480,0.996
1771732475,239530,1.334
1771732475,239580,0.981
1771732475,239630,1.296
1771732475,239680,0.882
1771732475,239730,0.936
1771732475,239780,0.821
1771732475,239830,0.822
1771732476,239880,1.326
1771732476,239930,1.122
1771732476,239980,1.942
1771732476,240030,2
1771732476,240080,0.623
1771732476,240130,-0.195
1771732476,240180,0.488
1771732476,240230,0.225
1771732476,240280,0.148
1771732476,240330,1.236
1771732476,240380,1.751
1771732476,240430,2
1771732476,240480,1.083
1771732476,240530,0.441
1771732476,240580,0.689
1771732476,240630,1.267
1771732476,240680,1.437
1771732476,240730,1.261
1771732476,240780,2
1771732477,240830,2
1771732477,240880,1.179
1771732477,240930,-0.061
1771732477,240980,0.311
1771732477,241030,1.716
1771732477,241080,1.359
1771732477,241130,0.72
1771732477,241180,0.944
1771732477,241230,0.247
1771732477,241280,1.535
1771732477,241330,-0.815
1771732477,241380,-0.087
1771732477,241430,1.428
1771732477,241480,-0.698
1771732477,241530,0.655
1771732477,241580,0.401
1771732477,241630,1.212
1771732478,241680,1.003
1771732478,241730,0.858
1771732478,241780,0.995
1771732478,241830,0.792
1771732478,241880,0.934
1771732478,241930,1.37
1771732478,241980,1.387
1771732478,242030,1.079
1771732478,242080,1.02
1771732478,242130,0.982
1771732478,242180,1.042
1771732478,242230,1.035
1771732478,242280,1.031
1771732478,242330,1.028
1771732478,242380,1.031
1771732478,242430,1.024
1771732478,242480,1.023
1771732478,242530,1.028
1771732478,242580,1.015
1771732478,242630,1.027
1771732478,242680,1.029
1771732478,242730,1.033
1771732478,242780,1.031
1771732479,242830,1.031
1771732479,242880,1.167
1771732479,242930,1.12
1771732479,242980,1.146
1771732479,243030,0.807
1771732479,243080,0.968
1771732479,243130,1.277
1771732479,243180,0.838
1771732479,243230,1.008
1771732479,243280,1.059
1771732479,243330,0.679
1771732479,243380,1.744
1771732479,243430,0.679
1771732479,243480,-0.177
1771732479,243530,1.439
1771732479,243580,1.57
1771732479,243630,1.959
1771732480,243680,0.895
1771732480,243730,1.014
1771732480,243780,1.187
1771732480,243830,0.76
1771732480,243880,0.953
1771732480,243930,1.053
1771732480,243980,1.023
1771732480,244030,0.871
1771732480,244080,1.001
1771732480,244130,1.003
1771732480,244180,1.05
1771732480,244230,1.014
1771732480,244280,1.031
