pc_time,esp_time,az
1771498076.5996578,56054,-0.566
1771498076.6466994,56104,1.152
1771498076.679506,56154,-0.058
1771498076.7795358,56204,-1.634
1771498076.7961726,56254,-0.531
1771498076.85762,56304,-0.341
1771498076.8915389,56354,0.824
1771498076.9465065,56404,1.943
1771498076.9932399,56454,2.0
1771498077.0551353,56504,-0.909
1771498077.1527069,56604,-0.476
1771498077.2005594,56654,1.427
1771498077.3071873,56704,0.647
1771498077.3135543,56754,1.404
1771498077.3776126,56804,1.715
1771498077.3977873,56854,0.97
1771498077.4632306,56904,0.813
1771498077.4856763,56954,1.06
1771498077.561414,57004,1.198
1771498077.5818603,57054,1.014
1771498077.6663396,57104,0.787
1771498077.7114317,57154,0.974
1771498077.7675653,57204,0.862
1771498077.7996483,57254,0.919
1771498077.8871834,57304,0.947
1771498077.8871834,57354,1.424
1771498077.9630752,57404,0.345
1771498077.9786634,57454,-0.169
1771498078.0791454,57504,1.68
1771498078.0943134,57554,0.558
1771498078.184032,57604,0.533
1771498078.190504,57654,0.352
1771498078.2454727,57704,2.0
1771498078.3183565,57754,0.473
1771498078.3254154,57804,1.056
1771498078.4015312,57854,2.0
1771498078.439481,57904,0.895
1771498078.4843495,57954,1.667
1771498078.5340767,58004,0.504
1771498078.5796566,58054,0.549
1771498078.659162,58104,1.945
1771498078.6954975,58154,1.028
1771498078.7481668,58204,0.591
1771498078.7955549,58254,0.178
1771498078.83584,58304,0.219
1771498078.9171052,58354,0.45
1771498078.9469988,58404,0.116
1771498078.994898,58454,1.355
1771498206.5550258,2650,1.03
1771498206.584723,2700,1.039
1771498206.6323392,2750,1.021
1771498206.7124252,2800,1.034
1771498206.7275827,2850,1.031
1771498206.801387,2900,1.033
1771498206.8443205,2950,1.026
1771498206.8861172,3000,1.026
1771498206.9340508,3050,1.033
1771498206.9972296,3100,1.035
1771498207.0373888,3150,1.032
1771498207.0767982,3200,1.027
1771498207.1649609,3250,1.036
1771498207.1880736,3300,1.028
1771498207.2528615,3350,1.022
1771498207.286771,3400,1.034
1771498207.3427305,3450,1.024
1771498207.377822,3500,1.027
1771498207.4415524,3550,1.02
1771498207.4870687,3600,1.025
1771498207.5499475,3650,1.04
1771498207.6116307,3700,1.027
1771498207.6583211,3750,1.032
1771498207.7022824,3800,1.022
1771498207.7408812,3850,1.029
1771498207.7983413,3900,1.03
1771498207.8374863,3950,1.029
1771498207.883366,4000,1.028
1771498207.9306583,4050,1.025
1771498207.9912064,4100,1.028
1771498208.0685885,4150,1.032
1771498208.0909328,4200,1.038
1771498208.1557894,4250,1.032
1771498208.1821055,4300,1.018
1771498208.2458677,4350,1.03
1771498208.2877645,4400,1.031
1771498208.3378718,4450,1.031
1771498208.3874717,4500,1.031
1771498208.436615,4550,1.031
1771498208.5136237,4600,1.041
1771498208.5353217,4650,1.028
1771498208.6055815,4700,1.028
1771498208.6394877,4750,1.028
1771498208.6859074,4800,1.021
1771498208.731836,4850,1.042
1771498208.8109324,4900,1.031
1771498208.885268,4950,1.021
1771498208.8894353,5000,1.018
1771498209.0034509,5050,1.03
1771498209.047935,5100,1.03
1771498209.053821,5150,1.035
1771498209.1586998,5200,1.025
1771498209.1631281,5250,1.027
1771498209.1743631,5300,1.024
1771498209.2221363,5350,1.026
1771498209.2947423,5400,1.022
1771498209.347165,5450,1.022
1771498209.4100816,5500,1.036
1771498209.4590473,5550,1.035
1771498209.5217412,5600,1.026
1771498209.5594244,5650,1.035
1771498209.596085,5700,1.026
1771498209.6423879,5750,1.021
1771498209.6944878,5800,1.039
1771498209.7743602,5850,1.034
1771498209.8216577,5900,1.031
1771498209.8792715,5950,1.033
1771498209.9006255,6000,1.035
1771498209.948729,6050,1.024
1771498210.0051548,6100,1.038
1771498210.0597699,6150,1.019
1771498210.1402683,6200,1.036
1771498210.1402683,6250,1.026
1771498210.1871147,6300,1.029
1771498210.2329879,6350,1.027
1771498210.3116941,6400,1.035
1771498210.3703442,6450,1.03
1771498210.4130514,6500,1.026
1771498210.4367807,6550,1.033
1771498210.490261,6600,1.023
1771498210.534168,6650,1.037
1771498210.6031616,6700,1.032
1771498210.669964,6750,1.031
1771498210.6802871,6800,1.03
1771498210.7672608,6850,1.028
1771498210.7873845,6900,1.029
1771498210.8506417,6950,1.036
1771498210.8871303,7000,1.025
1771498210.9419856,7050,1.028
1771498210.986935,7100,1.038
1771498211.0346072,7150,1.028
1771498211.0870595,7200,1.026
1771498211.1389453,7250,1.029
1771498211.2137592,7300,1.027
1771498211.2370467,7350,1.026
1771498211.301244,7400,1.023
1771498211.327223,7450,1.037
1771498211.3940856,7500,1.026
1771498211.4384344,7550,1.026
1771498211.4870293,7600,1.03
1771498211.5359578,7650,1.021
1771498211.585256,7700,1.033
1771498211.6625173,7750,1.025
1771498211.6869001,7800,1.03
1771498211.754746,7850,1.034
1771498211.7859883,7900,1.024
1771498211.8462515,7950,1.03
1771498211.8870687,8000,1.025
1771498211.927804,8050,1.039
1771498211.9872599,8100,1.034
1771498212.0395408,8150,1.025
1771498212.112841,8200,1.031
1771498212.1375415,8250,1.036
1771498212.2009284,8300,1.027
1771498212.2397838,8350,1.027
1771498212.28724,8400,1.029
1771498212.337335,8450,1.022
1771498212.3870537,8500,1.03
1771498212.4387672,8550,1.031
1771498212.4863276,8600,1.034
1771498212.5596936,8650,1.031
1771498212.5824113,8700,1.033
1771498212.651655,8750,1.03
1771498212.6894403,8800,1.026
1771498212.731895,8850,1.034
1771498212.7924972,8900,1.029
1771498212.8306165,8950,1.034
1771498212.8893356,9000,1.039
1771498212.9374795,9050,1.028
1771498213.0134528,9100,1.041
1771498213.0325394,9150,1.025
1771498213.1064942,9200,1.024
1771498213.134561,9250,1.035
1771498213.1993628,9300,1.027
1771498213.2365413,9350,1.036
1771498213.2852802,9400,1.03
1771498213.3409295,9450,1.026
1771498213.3805842,9500,1.035
1771498213.4590244,9550,1.032
1771498213.475225,9600,1.031
1771498213.551037,9650,1.036
1771498213.5881116,9700,1.032
1771498213.7218919,9750,1.028
1771498213.7306502,9800,1.033
1771498213.7306502,9850,1.034
1771498214.1721509,9900,1.03
1771498214.1731644,9950,1.041
1771498214.1738229,10000,1.029
1771498214.1743393,10050,1.039
1771498214.1748931,10100,1.039
1771498214.1748931,10150,1.032
1771498214.1748931,10200,1.026
1771498214.1780417,10250,1.024
1771498214.1796794,10300,1.035
1771498214.344538,10350,1.034
1771498214.344538,10400,1.032
1771498214.344538,10450,1.036
1771498214.471484,10500,1.031
1771498214.479532,10550,1.033
1771498214.479532,10600,1.034
1771498214.620832,10650,1.033
1771498214.6304436,10700,1.029
1771498214.6368914,10750,1.035
1771498214.8319397,10800,1.031
1771498214.8319397,10850,1.034
1771498214.8319397,10900,1.03
1771498214.980303,10950,1.031
1771498214.980303,11000,1.025
1771498215.0118341,11050,1.033
1771498215.0128908,11100,1.03
1771498215.0377383,11150,1.028
1771498215.100303,11200,1.036
1771498215.1367552,11250,1.032
1771498215.1814218,11300,1.033
1771498215.2330782,11350,1.028
1771498215.2792408,11400,1.032
1771498215.3228135,11450,1.038
1771498215.3882294,11500,1.032
1771498215.45508,11550,1.029
1771498215.4926069,11600,1.034
1771498215.5486078,11650,1.026
1771498215.601947,11700,1.038
1771498215.6445167,11750,1.027
1771498215.690179,11800,1.034
1771498215.7389138,11850,1.027
1771498215.8217704,11900,1.031
1771498215.8319163,11950,1.031
1771498215.9109085,12000,1.034
1771498215.9302177,12050,1.031
1771498216.001653,12100,1.038
1771498216.03559,12150,1.025
1771498216.10116,12200,1.036
1771498216.1347709,12250,1.033
1771498216.201763,12300,1.031
1771498216.230174,12350,1.03
1771498216.307186,12400,1.022
1771498216.4076588,12450,1.025
1771498216.4076588,12500,1.035
1771498216.4503067,12550,1.029
1771498216.5310333,12600,1.027
1771498216.5419364,12650,1.033
1771498216.630385,12700,1.024
1771498216.6373808,12750,1.025
1771498216.7198076,12800,1.028
1771498216.7359607,12850,1.041
1771498216.8215866,12900,1.037
1771498216.8356686,12950,1.03
1771498216.9105072,13000,1.02
1771498216.928446,13050,1.025
1771498217.0250363,13100,1.036
1771498217.0369852,13150,1.036
1771498217.088576,13200,1.031
1771498217.1693099,13250,1.029
1771498217.179984,13300,1.021
1771498217.265564,13350,1.033
1771498217.2777917,13400,1.02
1771498217.378827,13450,1.031
1771498217.3868818,13500,1.035
1771498217.440058,13550,1.017
1771498217.4869552,13600,1.039
1771498217.5390172,13650,1.027
1771498217.5923326,13700,1.027
1771498217.6371784,13750,1.032
1771498217.7015686,13800,1.033
1771498217.7333508,13850,1.031
1771498217.7969105,13900,1.025
1771498217.8437781,13950,1.038
1771498217.8913426,14000,1.026
1771498217.9382231,14050,1.027
1771498217.9918206,14100,1.036
1771498218.0701237,14150,1.027
1771498218.0921915,14200,1.029
1771498218.1605139,14250,1.026
1771498218.1845794,14300,1.034
1771498218.2953022,14350,1.03
1771498218.2953022,14400,1.032
1771498218.3612177,14450,1.03
1771498218.3888652,14500,1.032
1771498218.4565284,14550,1.034
1771498218.5042458,14600,1.025
1771498218.5612597,14650,1.029
1771498218.5939639,14700,1.026
1771498218.6786902,14750,1.028
1771498218.6844301,14800,1.034
1771498218.7666962,14850,1.031
1771498218.786576,14900,1.04
1771498218.8679268,14950,1.025
1771498218.8800993,15000,1.026
1771498218.96605,15050,1.032
1771498218.9863667,15100,1.033
1771498219.0682654,15150,1.028
1771498219.1010723,15200,1.094
