pc_time,esp_time,az
1771494677.389295,212093,0.628
1771494677.4555957,212143,0.781
1771494677.4899988,212193,1.361
1771494677.5414608,212243,1.34
1771494677.621611,212293,0.497
1771494677.6618135,212343,-0.32
1771494677.7045836,212393,0.641
1771494677.778055,212443,1.615
1771494677.7938035,212493,1.242
1771494677.8893638,212543,0.652
1771494677.8944795,212593,0.577
1771494677.967139,212643,0.957
1771494677.9824162,212693,0.863
1771494678.061632,212743,1.143
1771494678.0936365,212793,0.917
1771494678.17263,212843,1.02
1771494678.228161,212893,0.849
1771494678.2977026,212943,1.073
1771494678.2977026,212993,0.422
1771494678.3938076,213043,1.215
1771494678.396891,213093,1.376
1771494678.4409778,213143,0.418
1771494678.488682,213193,0.669
1771494678.5520222,213243,0.408
1771494678.5839396,213293,0.907
1771494678.688433,213343,-0.199
1771494678.6941671,213393,0.661
1771494678.7476857,213443,1.122
1771494678.8203483,213493,0.746
1771494678.8368425,213543,1.261
1771494678.9017887,213593,0.547
1771494678.9418895,213643,0.006
1771494678.9939466,213693,0.77
1771494679.0414698,213743,1.314
1771494679.0906973,213793,1.048
1771494679.1528003,213843,1.002
1771494679.1978972,213893,0.716
1771494679.2572374,213943,0.675
1771494679.2945142,213993,1.161
1771494679.3383267,214043,1.982
1771494679.4038131,214093,1.38
1771494679.435794,214143,1.463
1771494679.5092192,214193,0.861
1771494679.5433533,214243,0.497
1771494679.5971394,214293,1.358
1771494679.6404245,214343,0.674
1771494679.7100577,214393,1.343
1771494679.8067977,214443,0.746
1771494679.8067977,214493,1.292
1771494679.8469133,214543,1.448
1771494679.93792,214593,1.004
1771494679.9389093,214643,0.801
1771494680.0193737,214693,1.768
1771494680.0365124,214743,0.523
1771494680.100638,214793,1.208
1771494680.1415653,214843,1.21
1771494680.210859,214893,0.492
1771494680.226847,214943,0.884
1771494680.3220954,214993,1.551
1771494680.3657813,215043,0.719
1771494680.4445944,215093,0.966
1771494680.4491394,215143,0.674
1771494680.5334105,215193,2.0
1771494680.5441208,215243,1.125
1771494680.6256602,215293,0.725
1771494680.6383483,215343,1.62
1771494680.7018223,215393,1.012
1771494680.7450163,215443,0.32
1771494680.8291957,215493,1.092
1771494680.8417504,215543,1.096
1771494680.8770182,215593,1.612
1771494680.9674258,215643,2.0
1771494680.9889286,215693,1.262
1771494681.0478156,215743,1.538
1771494681.143176,215793,1.099
1771494681.144462,215843,0.27
1771494681.2191916,215893,1.395
1771494681.2429392,215943,0.235
1771494681.3345823,215993,0.858
