pc_time,esp_time,az
1771652787,80077,1.185
1771652787,80127,2
1771652787,80177,1.639
1771652787,80227,-0.325
1771652787,80277,2
1771652787,80327,2
1771652787,80377,0.017
1771652787,80427,2
1771652787,80477,0.046
1771652787,80527,1.954
1771652787,80577,2
1771652787,80627,1.257
1771652787,80677,0.706
1771652787,80727,0.277
1771652787,80777,0.247
1771652787,80827,2
1771652787,80877,0.505
1771652787,80927,1.389
1771652788,80977,2
1771652788,81027,1.436
1771652788,81077,-0.398
1771652788,81127,2
1771652788,81177,0.393
1771652788,81227,2
1771652788,81277,-0.01
1771652788,81327,2
1771652788,81377,2
1771652788,81427,-0.138
1771652788,81477,0.233
1771652788,81527,1.471
1771652788,81577,1.732
1771652788,81627,2
1771652788,81677,-0.666
1771652788,81727,2
1771652788,81777,-0.667
1771652788,81827,1.351
1771652788,81877,0.011
1771652788,81927,1.141
1771652789,81977,0.906
1771652789,82027,1.613
1771652789,82077,0.517
1771652789,82127,-0.144
1771652789,82177,2
1771652789,82227,0.388
1771652789,82277,0.454
1771652789,82327,2
1771652789,82377,1.934
1771652789,82427,-0.942
1771652789,82477,0.203
1771652789,82527,2
1771652789,82577,2
1771652789,82677,0.889
1771652789,82727,-0.646
1771652789,82777,0.719
1771652789,82827,1.354
1771652789,82877,1.028
1771652790,82927,2
1771652790,82977,0.128
1771652790,83027,0.817
1771652790,83077,-0.066
1771652790,83127,0.133
1771652790,83177,2
1771652790,83227,0.579
1771652790,83277,1.228
1771652790,83377,0.067
1771652790,83427,0.953
1771652790,83477,1.025
1771652790,83527,-1.424
1771652790,83577,1.927
1771652790,83627,1.585
1771652790,83677,0.751
1771652790,83727,0.225
1771652790,83777,-0.083
1771652790,83827,2
1771652790,83877,1.235
1771652790,83927,0.616
1771652790,83977,-1.032
1771652791,84027,0.858
1771652791,84077,1.434
1771652791,84127,-0.804
1771652791,84177,1.15
1771652791,84227,0.989
1771652791,84277,1.107
1771652791,84327,-1.658
1771652791,84377,0.248
1771652791,84427,-0.946
1771652791,84477,-1.495
1771652791,84527,1.63
1771652791,84577,2
1771652791,84627,1.75
1771652791,84677,0.195
1771652791,84727,0.865
1771652791,84777,0.4
1771652791,84827,2
1771652792,84877,0.83
1771652792,84927,2
1771652792,84977,1.232
1771652792,85027,1.081
1771652792,85077,1.259
1771652792,85127,-1.62
1771652792,85177,-2
1771652792,85227,-1.614
1771652792,85277,0.647
1771652792,85327,-2
1771652792,85377,0.996
1771652792,85427,2
1771652792,85527,0.051
1771652792,85577,2
1771652792,85627,-0.121
1771652792,85677,1.406
1771652792,85727,-0.999
1771652792,85777,-0.796
1771652792,85827,-0.182
1771652792,85877,0.566
1771652792,85927,1.195
1771652792,85977,0.876
1771652792,86027,1.223
1771652793,86077,1.787
1771652793,86127,0.935
1771652793,86177,1.051
1771652793,86227,1.024
1771652793,86277,1.016
1771652793,86327,1.022
1771652793,86377,1.033
1771652793,86427,1.036
1771652793,86477,1.022
1771652793,86527,1.03
1771652793,86577,1.026
1771652793,86627,0.857
1771652793,86677,0.567
1771652793,86727,1.188
1771652793,86777,1.025
1771652793,86827,1.033
1771652793,86877,0.51
1771652793,86927,1.487
1771652793,86977,1.193
1771652794,87027,1.903
1771652794,87077,0.583
1771652794,87127,0.34
1771652794,87177,0.01
1771652794,87227,1.539
1771652794,87277,2
1771652794,87327,-0.327
1771652794,87377,0.78
1771652794,87427,0.773
1771652794,87477,2
1771652794,87527,0.184
1771652794,87577,0.451
1771652794,87627,-0.053
1771652794,87677,0.524
1771652794,87727,0.601
1771652794,87777,2
1771652794,87827,2
1771652794,87877,1.736
1771652794,87927,2
1771652794,87977,2
1771652795,88027,1.427
1771652795,88077,0.613
1771652795,88127,2
1771652795,88177,0.57
1771652795,88227,0.613
1771652795,88277,1.898
1771652795,88327,0.243
1771652795,88377,0.212
1771652795,88427,-0.972
1771652795,88477,-0.433
1771652795,88527,0.846
1771652795,88577,2
1771652795,88627,-1.881
1771652795,88677,2
1771652795,88727,1.682
1771652795,88777,1.914
1771652795,88827,2
1771652795,88877,-0.946
1771652795,88927,0.151
1771652795,88977,2
1771652795,89027,2
1771652796,89077,1.466
1771652796,89127,1.08
1771652796,89177,1.335
1771652796,89227,0.461
1771652796,89277,0.476
1771652796,89327,2
1771652796,89377,2
1771652796,89427,0.02
1771652796,89477,-1.559
1771652796,89527,-0.089
1771652796,89577,-0.853
1771652796,89627,2
1771652796,89677,-0.216
1771652796,89727,1.709
1771652797,89777,1.644
1771652797,89827,0.473
1771652797,89877,-1.641
1771652797,89927,0.982
1771652797,89977,-0.965
1771652797,90027,-0.225
1771652797,90077,2
1771652797,90127,-0.753
1771652797,90177,-0.467
1771652797,90227,2
1771652797,90277,-1.036
1771652797,90327,-0.432
1771652797,90377,-0.463
1771652797,90427,-2
1771652797,90477,2
1771652797,90527,2
1771652797,90577,-0.156
1771652797,90627,2
1771652797,90677,0.292
1771652797,90727,0.288
1771652798,90777,0.881
1771652798,90827,0.509
1771652798,90877,0.885
1771652798,90927,1.053
1771652798,90977,1.03
1771652798,91027,1.067
1771652798,91077,1.017
1771652798,91127,1.028
1771652798,91177,1.019
1771652798,91227,1.016
1771652798,91277,1.021
1771652798,91327,1.027
1771652798,91377,0.739
1771652798,91427,0.69
1771652798,91477,2
1771652798,91527,1.473
1771652798,91577,0.241
1771652798,91627,2
1771652798,91677,1.321
1771652798,91727,-0.329
1771652798,91777,1.251
1771652799,91827,-0.01
1771652799,91877,0.346
1771652799,91927,0.673
1771652799,91977,-0.316
1771652799,92027,0.236
1771652799,92077,-1.177
1771652799,92127,2
1771652799,92177,1.432
1771652799,92227,0.219
1771652799,92277,0.164
1771652799,92327,1.321
1771652799,92377,0.403
1771652799,92427,2
1771652799,92477,0.237
1771652799,92527,-1.339
1771652799,92577,2
1771652799,92627,-0.256
1771652799,92677,-0.555
1771652799,92727,0.986
1771652800,92777,0.084
1771652800,92827,1.544
1771652800,92877,0.64
1771652800,92927,0.655
1771652800,92977,0.675
1771652800,93027,1.337
1771652800,93077,0.804
1771652800,93127,1.704
1771652800,93177,2
1771652800,93227,1.798
1771652800,93277,1.492
1771652800,93327,1.676
1771652800,93377,1.13
1771652800,93427,2
1771652800,93477,-0.272
1771652800,93527,-0.436
1771652800,93577,1.222
1771652800,93627,0.278
1771652800,93677,-1.665
1771652800,93727,0.17
1771652800,93777,2
1771652800,93827,0.127
1771652800,93877,0.531
1771652800,93927,1.631
1771652800,93977,0.104
1771652800,94027,0.032
1771652801,94077,2
1771652801,94127,1.177
1771652801,94177,1.071
1771652801,94227,1.215
1771652801,94277,1.95
1771652801,94327,-0.043
1771652801,94377,0.184
1771652801,94427,0.338
1771652801,94477,-0.24
1771652801,94527,1.01
1771652801,94577,0.112
1771652801,94627,2
1771652801,94677,0.405
1771652802,94727,0.288
1771652802,94777,2
1771652802,94827,-0.753
1771652802,94877,1.922
1771652802,94927,0.436
1771652802,94977,-0.066
1771652802,95027,2
1771652802,95077,-0.921
1771652802,95127,2
1771652802,95177,-0.5
1771652802,95227,0.524
1771652802,95277,0.878
1771652802,95327,1.006
1771652802,95377,0.968
1771652802,95427,1.024
1771652802,95477,1.021
1771652802,95527,1.025
1771652802,95577,1.027
1771652802,95627,1.02
1771652802,95677,1.022
1771652802,95727,1.031
1771652802,95777,1.022
1771652802,95827,1.024
1771652802,95877,1.025
1771652803,95927,1.031
1771652803,95977,1.027
1771652803,96027,1.03
1771652803,96077,1.025
1771652803,96127,1.025
1771652803,96177,1.024
1771652803,96227,1.022
1771652803,96277,1.027
1771652803,96327,1.031
1771652803,96377,1.031
1771652803,96427,1.027
1771652803,96477,1.022
1771652803,96527,1.023
1771652803,96577,0.756
1771652803,96627,0.722
1771652803,96677,1.128
1771652803,96727,1.027
1771652803,96777,1.173
1771652803,96827,0.68
1771652803,96877,0.122
1771652804,96927,2
1771652804,96977,1.021
1771652804,97027,0.728
1771652804,97077,2
1771652804,97127,1.145
1771652804,97177,1.382
1771652804,97227,0.595
1771652804,97277,0.559
1771652804,97327,0.352
1771652804,97377,1.185
1771652804,97427,2
1771652804,97477,0.102
1771652804,97527,1.085
1771652804,97577,-0.637
1771652804,97627,0.544
1771652804,97677,1.025
1771652804,97727,0.69
1771652804,97777,1.039
1771652804,97827,1.215
1771652804,97877,1.57
1771652804,97927,1.081
1771652804,97977,-1.073
1771652804,98027,0.395
1771652805,98077,-0.715
1771652805,98127,-0.422
1771652805,98177,0.908
1771652805,98227,0.454
1771652805,98277,0.952
1771652805,98327,2
1771652805,98377,0.813
1771652805,98427,1.562
1771652805,98477,-1.081
1771652805,98527,1.081
1771652805,98577,1.245
1771652805,98627,2
1771652805,98677,-0.911
1771652805,98727,1.732
1771652805,98777,1.324
1771652805,98827,1.019
1771652805,98877,2
1771652805,98927,2
1771652805,98977,1.357
1771652806,99027,-0.478
1771652806,99077,1.736
1771652806,99127,2
1771652806,99177,1.058
1771652806,99227,-2
1771652806,99277,-1.592
1771652806,99327,2
1771652806,99377,0.469
1771652806,99427,2
1771652806,99477,-0.157
1771652806,99527,2
1771652806,99577,0.692
1771652806,99627,1.554
1771652806,99677,1.196
1771652806,99727,1.056
1771652806,99777,1.046
1771652806,99827,1.013
1771652806,99877,1.026
1771652806,99927,1.019
1771652806,99977,1.028
1771652806,100027,1.029
1771652807,100077,1.02
1771652807,100127,1.019
1771652807,100177,1.021
1771652807,100227,1.025
1771652807,100277,1.023
1771652807,100327,1.015
1771652807,100377,1.041
1771652807,100427,0.968
1771652807,100477,1.06
1771652807,100527,-0.098
1771652807,100577,1.685
1771652807,100627,1.5
1771652807,100677,1.76
1771652808,100727,-1.112
1771652808,100777,-0.401
1771652808,100827,1.07
1771652808,100877,2
1771652808,100927,1.059
1771652808,100977,2
1771652808,101027,0.452
1771652808,101077,-1.007
1771652808,101127,0.192
1771652808,101177,1.147
1771652808,101227,0.957
1771652808,101277,2
1771652808,101327,0.199
1771652808,101377,-0.906
1771652808,101427,0.531
1771652808,101477,1.047
1771652808,101527,0.918
1771652808,101577,0.21
1771652808,101627,0.852
1771652808,101677,0.621
1771652808,101727,0.745
1771652808,101777,1.306
1771652808,101827,0.066
1771652808,101877,0.261
1771652808,101927,0.742
1771652808,101977,1.588
1771652808,102027,0.919
1771652809,102077,0.739
1771652809,102127,0.296
1771652809,102177,1.054
1771652809,102227,-0.27
1771652809,102277,-0.104
1771652809,102327,0.815
1771652809,102377,1.179
1771652809,102427,0.837
1771652809,102477,2
1771652809,102527,1.771
1771652809,102577,2
1771652809,102627,1.637
1771652809,102677,0.431
1771652809,102727,0.617
1771652809,102777,1.952
1771652809,102827,1.128
1771652810,102877,0.748
1771652810,102927,0.04
1771652810,102977,0.396
1771652810,103027,0.962
1771652810,103077,1.607
1771652810,103127,0.838
1771652810,103177,1.141
1771652810,103227,1.23
1771652810,103277,0.571
1771652810,103327,1.614
1771652810,103377,-0.05
1771652810,103427,1.14
1771652810,103477,0.986
1771652810,103527,0.417
1771652810,103577,2
1771652810,103627,-0.231
1771652810,103677,2
1771652810,103727,2
1771652810,103777,-0.247
1771652811,103827,0.688
1771652811,103877,1.318
1771652811,103927,0.519
1771652811,103977,0.49
1771652811,104027,1.672
1771652811,104077,1.539
1771652811,104127,1.002
1771652811,104177,-0.611
1771652811,104227,0.612
1771652811,104277,2
1771652811,104327,1.63
1771652811,104377,0.637
1771652811,104427,0.139
1771652811,104477,0.681
1771652811,104527,2
1771652811,104627,1.021
1771652811,104677,1.07
1771652811,104727,0.375
1771652811,104777,2
1771652811,104827,0.833
1771652811,104877,0.428
1771652811,104927,2
1771652812,104977,1.044
1771652812,105027,0.567
1771652812,105077,-0.195
1771652812,105127,0.327
1771652812,105177,1.015
1771652812,105227,1.233
1771652812,105277,-0.921
1771652812,105327,-2
1771652812,105377,-0.463
1771652812,105427,2
1771652812,105477,-0.159
1771652812,105527,2
1771652812,105577,2
1771652812,105627,-0.112
1771652812,105677,0.188
1771652812,105727,0.674
1771652812,105777,1.716
1771652812,105827,1.238
1771652812,105877,0.206
1771652812,105927,2
1771652812,105977,0.199
1771652812,106027,1.487
1771652813,106077,1.857
1771652813,106127,0.977
1771652813,106177,2
1771652813,106227,0.256
1771652813,106277,1.737
1771652813,106327,-0.601
1771652813,106377,2
1771652813,106427,2
1771652813,106477,0
1771652813,106527,0.311
1771652813,106577,0.646
1771652813,106627,2
1771652813,106677,1.534
1771652813,106727,0.484
1771652813,106777,1.833
1771652813,106827,-1.316
1771652813,106877,0.937
1771652813,106927,0.382
1771652813,106977,0.951
1771652813,107027,0.892
1771652814,107077,0.387
1771652814,107127,0.368
1771652814,107177,0.828
1771652814,107227,1.003
1771652814,107277,1.07
1771652814,107327,1.029
1771652814,107377,1.028
1771652814,107427,1.021
1771652814,107477,1.03
1771652814,107527,1.028
1771652814,107577,1.022
1771652814,107627,1.019
1771652814,107677,1.028
1771652814,107727,1.025
1771652814,107777,1.024
1771652815,107827,1.025
1771652815,107877,1.023
1771652815,107927,1.023
1771652815,107977,1.578
1771652815,108027,0.376
1771652815,108077,0.138
1771652815,108127,0.625
1771652815,108177,1.188
1771652815,108227,1.092
1771652815,108277,1.079
1771652815,108327,1.198
1771652815,108377,1.171
1771652815,108427,1.306
1771652815,108477,0.938
1771652815,108527,0.476
1771652815,108577,2
1771652815,108627,-0.264
1771652815,108677,1.294
1771652815,108727,-0.286
1771652815,108777,0.925
1771652815,108827,2
1771652815,108877,0.178
1771652815,108927,-0.785
1771652815,108977,0.59
1771652816,109027,0.793
1771652816,109077,0.996
1771652816,109127,2
1771652816,109177,1.092
1771652816,109227,0.978
1771652816,109277,-0.254
1771652816,109327,2
1771652816,109377,1.124
1771652816,109427,1.524
1771652816,109477,1.767
1771652816,109527,2
1771652816,109627,0.092
1771652816,109677,2
1771652816,109727,0.79
1771652816,109777,1.66
1771652816,109827,0.219
1771652816,109877,1.499
1771652816,109927,1.272
1771652816,109977,0.663
1771652816,110027,2
1771652817,110077,-0.073
1771652817,110127,-1.265
1771652817,110177,2
1771652817,110227,1.783
1771652817,110277,-0.524
1771652817,110327,-2
1771652817,110377,-0.547
1771652817,110427,-0.043
1771652817,110477,2
1771652817,110527,-0.39
1771652817,110577,-1.839
1771652817,110627,2
1771652819,111577,1.553
1771652820,111777,1.026
1771652820,111827,0.724
1771652820,111877,1.005
1771652820,111977,1.066
1771652820,112077,1.034
1771652820,112127,1.028
1771652820,112177,1.024
1771652820,112227,1.019
1771652820,112277,1.027
1771652820,112327,1.031
1771652820,112377,1.029
1771652820,112427,1.025
1771652820,112477,1.023
1771652820,112527,1.024
1771652820,112577,1.022
1771652820,112627,1.022
1771652820,112677,1.023
1771652820,112727,1.023
1771652820,112777,1.037
1771652820,112827,1.025
1771652820,112877,1.033
1771652820,112927,1.03
1771652820,112977,1.026
1771652820,113027,1.023
1771652820,113077,1.021
1771652820,113127,1.023
1771652820,113177,1.031
1771652820,113227,1.021
1771652820,113277,1.03
1771652820,113327,1.032
1771652820,113377,1.03
1771652820,113427,1.03
1771652820,113477,1.022
1771652820,113527,1.019
1771652820,113577,1.022
1771652820,113627,1.023
1771652820,113677,1.026
1771652820,113727,1.022
1771652820,113777,1.031
1771652820,113827,1.023
1771652820,113877,1.019
1771652820,113927,1.027
1771652820,113977,1.023
1771652820,114027,1.028
1771652821,114077,1.032
1771652821,114127,1.02
1771652821,114177,1.02
1771652821,114227,1.024
1771652821,114277,1.059
1771652821,114327,1.406
1771652821,114377,0.77
1771652821,114427,1.466
1771652821,114477,0.617
1771652821,114527,1.043
1771652821,114577,1.422
1771652821,114627,2
1771652821,114677,0.847
1771652821,114727,1.176
1771652821,114777,0.913
1771652821,114827,1.027
1771652821,114877,1
1771652821,114927,1.031
1771652821,114977,1.041
1771652821,115027,1.031
1771652822,115077,1.031
1771652822,115127,1.024
1771652822,115177,1.027
1771652822,115227,1.021
1771652822,115277,1.031
1771652822,115327,1.021
1771652822,115377,1.021
1771652822,115427,1.026
1771652822,115477,1.029
1771652822,115527,1.025
1771652822,115577,1.03
1771652822,115627,1.027
1771652822,115677,1.034
1771652822,115727,1.031
1771652822,115777,1.018
1771652822,115827,1.026
1771652822,115877,1.029
1771652822,115927,1.028
1771652822,115977,1.029
1771652822,116027,1.025
1771652823,116077,1.029
1771652823,116127,1.033
1771652823,116177,1.027
1771652823,116227,1.026
1771652823,116277,1.028
1771652823,116327,1.028
1771652823,116377,1.021
1771652823,116427,1.023
1771652823,116477,1.019
1771652823,116527,1.018
1771652823,116577,1.029
1771652823,116627,1.021
1771652823,116677,1.027
1771652823,116727,1.021
1771652823,116777,1.026
1771652823,116827,1.026
1771652823,116877,1.029
1771652823,116927,1.033
1771652823,116977,1.029
1771652823,117027,1.022
1771652824,117077,1.022
1771652824,117127,1.025
1771652824,117177,1.027
1771652824,117227,1.031
1771652824,117277,1.023
1771652824,117327,1.028
1771652824,117377,1.025
1771652824,117427,1.028
1771652824,117477,1.034
1771652824,117527,1.035
1771652824,117577,1.021
1771652825,117627,1.029
1771652825,117677,1.026
1771652825,117727,1.032
1771652825,117777,1.025
1771652825,117827,1.02
1771652825,117877,1.025
1771652825,117927,1.025
1771652825,117977,1.027
1771652825,118027,1.017
1771652825,118077,1.033
1771652825,118127,1.022
1771652825,118177,1.033
1771652825,118227,1.021
1771652825,118277,1.024
1771652825,118327,1.029
1771652825,118377,1.026
1771652825,118427,1.028
1771652825,118477,1.027
1771652825,118527,1.027
1771652825,118577,1.021
1771652825,118627,1.04
1771652825,118677,1.025
1771652825,118727,1.029
1771652826,118777,1.032
1771652826,118827,1.034
1771652826,118877,1.025
1771652826,118927,1.02
1771652826,118977,1.022
1771652826,119027,1.024
1771652826,119077,1.028
1771652826,119127,1.027
1771652826,119177,1.025
1771652826,119227,1.025
1771652826,119277,1.031
1771652826,119327,1.041
1771652826,119377,1.023
1771652826,119427,1.03
1771652826,119477,1.03
1771652826,119527,1.025
1771652826,119577,1.024
1771652826,119627,1.03
1771652826,119677,1.027
1771652826,119727,1.031
1771652826,119777,1.031
1771652826,119827,0.485
1771652826,119877,1.155
1771652826,119927,0.175
1771652827,119977,1.132
1771652827,120027,0.97
1771652827,120077,1.349
1771652827,120127,1.149
1771652827,120177,0.333
1771652827,120227,1.669
1771652827,120277,1.497
1771652827,120327,0.767
1771652827,120377,1.287
1771652827,120427,0.626
1771652827,120477,1.299
1771652827,120527,1.207
1771652827,120577,1.23
1771652827,120627,1.229
1771652827,120677,1.05
1771652827,120727,0.902
1771652827,120777,0.881
1771652828,120827,0.546
1771652828,120877,0.75
1771652828,120927,0.779
1771652828,120977,0.662
1771652828,121027,0.674
1771652828,121077,0.719
1771652828,121127,0.835
1771652828,121177,0.697
1771652828,121227,0.61
1771652828,121277,0.702
1771652828,121327,0.807
1771652828,121377,0.845
1771652828,121427,0.878
1771652828,121477,1.028
1771652828,121527,1.146
1771652828,121577,1.001
1771652828,121627,0.85
1771652828,121677,1.092
1771652828,121727,0.69
1771652828,121777,0.598
1771652828,121827,0.501
1771652828,121877,0.665
1771652829,121927,0.608
1771652829,121977,1.097
1771652829,122027,1.281
1771652829,122077,1.138
1771652829,122127,0.961
1771652829,122177,1.023
1771652829,122227,0.93
1771652829,122277,0.85
1771652829,122327,0.969
1771652829,122377,1.117
1771652829,122427,0.999
1771652829,122477,1.008
1771652829,122527,1.019
1771652829,122577,0.902
1771652829,122627,0.844
1771652829,122677,0.722
1771652829,122727,0.682
1771652829,122777,0.715
1771652829,122827,0.898
1771652829,122877,0.953
1771652830,122927,1.022
1771652830,122977,1.145
1771652830,123027,1.254
1771652830,123077,1.23
1771652830,123127,1.082
1771652830,123177,0.924
1771652830,123227,0.941
1771652830,123277,0.88
1771652830,123327,0.716
1771652830,123377,0.547
1771652830,123427,0.551
1771652830,123477,0.705
1771652830,123527,0.846
1771652830,123577,0.91
