pc_time,esp_time,az
1771498730.8344233,96332,0.706
1771498730.923362,96382,0.801
1771498730.923362,96432,0.752
1771498730.9793084,96482,0.964
1771498731.0273516,96532,1.174
1771498731.0648983,96582,1.039
1771498731.1438322,96632,1.163
1771498731.1732938,96682,1.016
1771498731.2275953,96732,1.058
1771498731.2698443,96782,1.038
1771498731.3342211,96832,1.071
1771498731.3693573,96882,0.995
1771498731.4382164,96932,1.03
1771498731.4847147,96982,1.059
1771498731.5898569,97032,0.997
1771498731.5898569,97082,1.086
1771498731.6574085,97132,1.06
1771498731.6735835,97182,1.029
1771498731.7498102,97232,1.038
1771498731.7819958,97282,1.033
1771498731.8494802,97332,1.025
1771498731.8671396,97382,1.025
1771498731.9486275,97432,1.031
1771498731.968155,97482,1.436
1771498732.0549054,97532,0.842
1771498732.0980961,97582,1.105
1771498732.1674664,97632,1.093
1771498732.1674664,97682,1.306
1771498732.262785,97732,0.407
1771498732.2679806,97782,0.579
1771498732.3577163,97832,0.392
1771498732.3680692,97882,0.413
1771498732.4316854,97932,1.304
1771498732.4709911,97982,1.198
1771498732.5322287,98032,1.057
1771498732.5702085,98082,1.021
1771498732.6197183,98132,1.278
1771498732.690301,98182,1.227
1771498732.7218175,98232,0.974
1771498732.7696095,98282,0.898
1771498732.8171122,98332,2.0
1771498732.8684924,98382,2.0
1771498732.9726262,98432,2.0
1771498732.976366,98482,1.535
1771498733.0385447,98532,-0.02
1771498733.0752554,98582,0.915
1771498733.1245692,98632,1.426
1771498733.201432,98682,0.251
1771498733.2283778,98732,-0.563
1771498733.3079872,98782,-0.11
1771498733.326577,98832,1.148
1771498733.3833902,98882,1.49
1771498733.4202034,98932,0.745
1771498733.4832315,98982,1.083
1771498733.544448,99032,0.893
1771498733.583385,99082,0.852
1771498733.6309986,99132,0.819
1771498733.7311735,99182,1.396
1771498733.7311735,99232,0.965
1771498733.8054786,99282,1.355
1771498733.8176503,99332,0.835
1771498733.9001815,99382,1.023
1771498733.909971,99432,1.415
1771498733.99789,99482,1.131
1771498734.0216374,99532,0.638
1771498734.0900998,99582,2.0
1771498734.1503801,99632,1.758
1771498734.2313273,99682,1.304
1771498734.2313273,99732,0.205
1771498734.314754,99782,0.922
1771498734.3250184,99832,1.457
1771498734.4079063,99882,0.668
1771498734.4212265,99932,1.667
1771498734.5141509,99982,0.633
1771498734.519643,100032,-0.776
1771498734.574928,100082,2.0
1771498734.6184907,100132,0.412
1771498734.6668346,100182,1.941
1771498734.7511983,100232,1.824
1771498734.769048,100282,-0.326
1771498734.8328516,100332,1.452
1771498734.8701828,100382,2.0
1771498734.9191005,100432,0.995
1771498734.9668365,100482,0.662
1771498735.022274,100532,0.13
1771498735.093419,100582,1.519
1771498735.1223152,100632,1.326
1771498735.1758628,100682,-0.051
1771498735.2165136,100732,1.051
1771498735.266648,100782,2.0
1771498735.33942,100832,0.884
1771498735.3714209,100882,0.595
1771498735.4355192,100932,1.0
1771498735.6327472,101032,1.289
1771498735.6419063,101082,0.877
1771498735.6428335,101132,1.399
1771498735.6909575,101182,1.265
1771498735.7419636,101232,1.583
1771498735.7704346,101282,0.741
1771498735.8493707,101332,0.227
1771498735.88374,101382,1.058
1771498735.94775,101432,1.286
1771498735.9668329,101482,0.534
1771498736.0499759,101532,1.526
1771498736.067903,101582,1.815
1771498736.1365523,101632,0.976
1771498736.1692185,101682,1.648
1771498736.247547,101732,1.788
1771498736.2967494,101782,1.501
1771498736.378996,101832,0.685
1771498736.3845043,101882,0.299
1771498736.4533727,101932,0.779
1771498736.4722123,101982,1.65
1771498736.548138,102032,0.873
1771498736.5675116,102082,1.212
1771498736.6631732,102132,1.193
1771498736.6681745,102182,1.377
1771498736.7271063,102232,1.407
1771498736.7728367,102282,1.461
1771498736.9781787,102332,0.899
1771498736.9781787,102382,0.062
1771498736.9781787,102432,1.008
1771498736.9781787,102482,-0.228
1771498737.023265,102532,1.027
1771498737.0721834,102582,2.0
1771498737.170813,102632,0.348
1771498737.1844108,102682,0.571
1771498737.2344158,102732,1.014
1771498737.2708354,102782,2.0
1771498737.3153555,102832,0.773
1771498737.4041908,102882,1.104
1771498737.4176753,102932,1.178
1771498737.4889436,102982,1.232
1771498737.524006,103032,0.752
1771498737.5795646,103082,0.866
1771498737.619864,103132,1.527
1771498737.6830528,103182,0.436
1771498737.791149,103232,0.92
1771498737.791911,103282,0.507
1771498737.8218083,103332,0.952
1771498737.9196463,103382,1.887
1771498737.9196463,103432,0.64
1771498738.0007153,103482,1.226
1771498738.0165634,103532,1.955
1771498738.0931225,103582,1.3
1771498738.1274958,103632,0.886
1771498738.1948476,103682,1.626
1771498738.2221394,103732,1.057
1771498738.29957,103782,0.393
1771498738.3505063,103832,1.11
1771498738.4003625,103882,0.435
1771498738.4328694,103932,0.855
1771498738.5161986,103982,0.666
1771498738.5225003,104032,0.36
1771498738.6034064,104082,0.881
1771498738.6225011,104132,1.209
1771498738.7124567,104182,1.837
1771498738.7266774,104232,1.61
1771498738.7771873,104282,0.371
1771498738.82155,104332,2.0
1771498738.8622887,104382,0.769
1771498738.9364033,104432,0.35
1771498738.9680192,104482,0.169
1771498739.0334778,104532,0.1
1771498739.0636613,104582,2.0
1771498739.110789,104632,0.808
1771498739.1661298,104682,0.596
1771498739.22293,104732,1.355
1771498739.3197618,104782,0.928
1771498739.3217802,104832,2.0
1771498739.5507972,104882,1.632
1771498739.5507972,104932,2.0
1771498739.5507972,104982,0.207
1771498739.5507972,105032,-1.629
1771498739.5629177,105082,1.401
1771498739.634128,105132,0.198
1771498739.6723275,105182,0.126
1771498739.7220738,105232,1.749
1771498739.768557,105282,0.818
1771498739.8334186,105332,1.858
1771498739.891126,105382,0.961
1771498739.9417946,105432,1.16
1771498739.9744618,105482,0.648
1771498740.0628822,105532,1.646
1771498740.0867214,105582,0.724
1771498740.1493318,105632,1.167
1771498740.194833,105682,0.984
1771498740.2427213,105732,1.012
1771498740.44992,105782,1.021
1771498740.44992,105832,1.026
1771498740.44992,105882,1.041
1771498740.44992,105932,1.023
1771498740.4971194,105982,1.039
1771498740.5771124,106032,1.032
1771498740.578144,106082,1.032
1771498740.656895,106132,1.028
1771498740.6643004,106182,1.029
1771498740.7575667,106232,1.039
1771498740.7695725,106282,1.028
1771498740.8497646,106332,1.023
1771498740.8708758,106382,1.018
1771498740.917952,106432,1.025
1771498740.965905,106482,1.027
1771498741.170829,106532,1.031
1771498741.170829,106582,1.05
1771498741.184896,106632,0.899
1771498741.184896,106682,1.468
1771498741.2177796,106732,1.435
1771498741.2796197,106782,0.501
1771498741.3756444,106832,0.922
1771498741.3756444,106882,0.65
1771498741.4238665,106932,0.618
1771498741.4723043,106982,1.547
1771498741.5321057,107032,0.768
1771498741.5988834,107082,1.221
1771498741.6178765,107132,1.533
1771498741.6836696,107182,2.0
1771498741.7167983,107232,1.111
1771498741.7793338,107282,0.223
1771498741.8162475,107332,0.307
1771498741.8823776,107382,1.011
1771498741.949719,107432,0.84
1771498741.983799,107482,0.787
1771498742.0344715,107532,1.536
1771498742.0839016,107582,1.266
1771498742.120377,107632,1.126
1771498742.2068055,107682,0.352
1771498742.223478,107732,1.295
1771498742.29039,107782,-0.053
1771498742.3192756,107832,1.26
1771498742.3820121,107882,2.0
1771498742.4160826,107932,0.521
1771498742.4950476,107982,0.356
1771498742.548738,108032,1.092
1771498742.598757,108082,0.898
1771498742.6233978,108132,2.0
1771498742.7207282,108182,1.796
1771498742.723631,108232,0.5
1771498742.81023,108282,-0.565
1771498742.8222198,108332,0.049
1771498742.9051268,108382,0.332
1771498742.9208572,108432,0.499
1771498742.976524,108482,0.238
1771498743.0190442,108532,1.104
1771498743.073522,108582,0.573
1771498743.1510274,108632,1.964
1771498743.1719644,108682,1.153
1771498743.23354,108732,1.606
1771498743.269916,108782,-0.009
1771498743.3135338,108832,0.948
1771498743.3617713,108882,0.287
1771498743.4184883,108932,2.0
1771498743.5183885,108982,-0.156
1771498743.523524,109032,-0.241
1771498743.5761583,109082,2.0
1771498743.6204417,109132,1.669
1771498743.6761193,109182,1.39
1771498743.8362813,109232,0.943
1771498743.8371222,109282,0.569
1771498743.8519638,109332,0.72
1771498743.8679526,109382,0.942
1771498743.9339721,109432,1.126
1771498743.9685016,109482,1.045
1771498744.0426555,109532,0.635
1771498744.0901027,109582,1.417
1771498744.1810715,109632,0.657
1771498744.1823,109682,1.301
1771498744.2616425,109732,1.304
1771498744.2641106,109782,1.189
1771498744.3504486,109832,1.422
1771498744.3816373,109882,0.706
1771498744.4476557,109932,0.702
1771498744.537857,109982,1.833
1771498744.537857,110032,0.983
1771498744.6819134,110082,0.634
1771498744.6819134,110132,1.37
1771498744.6819134,110182,1.213
1771498744.7879717,110232,1.953
1771498744.7879717,110282,1.813
1771498744.8529215,110332,1.232
1771498744.8701906,110382,1.341
1771498744.9491427,110432,1.458
1771498744.964134,110482,2.0
1771498745.0473871,110532,0.091
1771498745.0602226,110582,2.0
1771498745.1534066,110632,-0.517
1771498745.1709397,110682,-0.146
1771498745.2172692,110732,-0.178
1771498745.299007,110782,0.841
1771498745.3226779,110832,-1.341
1771498745.3747215,110882,1.332
1771498745.4207182,110932,0.591
1771498745.4718227,110982,0.609
1771498745.5668883,111032,1.559
1771498745.5740383,111082,0.849
1771498745.632464,111132,1.385
